11264, 7.720438e-02,7.716489e-02,7.725716e-02,1.088712e-01,1.088259e-01,1.089255e-01
11520, 8.079794e-02,8.079100e-02,8.083487e-02,1.135585e-01,1.135032e-01,1.135980e-01
11776, 8.440576e-02,8.438993e-02,8.444500e-02,1.182380e-01,1.181993e-01,1.182583e-01
12032, 8.810468e-02,8.808088e-02,8.817101e-02,1.230294e-01,1.230136e-01,1.230689e-01
12288, 9.188381e-02,9.185100e-02,9.194088e-02,1.279190e-01,1.278943e-01,1.279485e-01
12544, 9.579968e-02,9.576607e-02,9.584999e-02,1.334210e-01,1.333891e-01,1.334386e-01
12800, 9.972503e-02,9.968281e-02,9.976912e-02,1.388773e-01,1.388426e-01,1.388831e-01
13056, 1.037404e-01,1.037250e-01,1.037860e-01,1.444378e-01,1.444240e-01,1.444751e-01
13312, 1.078388e-01,1.078169e-01,1.079090e-01,1.501212e-01,1.500918e-01,1.501434e-01
13568, 1.120684e-01,1.120420e-01,1.121252e-01,1.560771e-01,1.560378e-01,1.560894e-01
13824, 1.163209e-01,1.162810e-01,1.163740e-01,1.619738e-01,1.619587e-01,1.620119e-01
14080, 1.206565e-01,1.206419e-01,1.207080e-01,1.679841e-01,1.679596e-01,1.680096e-01
14336, 1.250837e-01,1.250691e-01,1.251571e-01,1.741018e-01,1.740665e-01,1.741185e-01
14592, 1.296195e-01,1.295910e-01,1.296828e-01,1.805119e-01,1.804969e-01,1.805512e-01
14848, 1.341912e-01,1.341548e-01,1.342480e-01,1.868521e-01,1.868279e-01,1.868800e-01
15104, 1.388439e-01,1.388009e-01,1.389449e-01,1.933037e-01,1.932665e-01,1.933204e-01
15360, 1.435841e-01,1.435640e-01,1.436429e-01,1.998606e-01,1.998232e-01,1.998664e-01
15616, 1.484498e-01,1.484292e-01,1.485102e-01,2.067251e-01,2.066984e-01,2.067537e-01
15872, 1.533407e-01,1.533101e-01,1.534140e-01,2.143055e-01,2.134538e-01,2.361793e-01
16128, 1.582925e-01,1.582510e-01,1.583459e-01,2.201500e-01,2.067611e-01,2.226479e-01
16384, 1.633392e-01,1.633279e-01,1.633799e-01,2.273621e-01,2.273459e-01,2.273853e-01
